msno,total_events,avg_reengagement_prob,min_reengagement_prob,max_reengagement_prob,segment,library_pct,tenure_days,risk_tier
5HX+qJAoXGAyCfPJrCWckIPI6uKl5HfVGe13IXXkSs8=,1,0.26011430357443355,0.26011430357443355,0.26011430357443355,Casual user,97.83,1121,Moderate risk
kMHcGDQlvqP5Ucm7fOjqKKKs/NCwYjJENqzPRLnHkQ8=,101,0.2601260303269272,0.21279698923041068,0.550205563738053,Engaged user,48.94,365,Moderate risk
suyT07GI7c/aHm4rm+rMz9Eu0n97s5ggMAH/agt7bnA=,37,0.2601371723305176,0.2541122548204883,0.32973546202040255,Casual user,85.71,1463,Moderate risk
VWFXZYmYxm1iTsYv5AbpwhA3vRF8g9GhpsAAhyM/KZM=,369,0.26014250114499693,0.12265660664955308,0.44786749949390614,Casual user,3.56,1901,Moderate risk
9UP/N+F3XB1PBXKL1cR87yqe0XeYRNuxGZgG2VtneuI=,44,0.2601636705682196,0.2145134412258478,0.29221925352802886,Casual user,74.29,2619,Moderate risk
yW5boI8VhQndE5a8kDEtGbkEOPpD99WguIP5y5qlT+0=,86,0.26017515055459595,0.18533716952320128,0.3042036270219641,,46.59,3,Moderate risk
GECAYdnRlifnfGYyWjMp+CW74B09PKeZxh96rBk47aY=,281,0.2601944689622609,0.11518561717070427,0.5959057055704767,Engaged user,46.5,2823,Moderate risk
bys5/QKnfLoPQbiCA3fgADOgOKonTutHzLsj6QwTVKc=,165,0.26019685109174945,0.23124892054294555,0.36675913157105494,Engaged user,47.72,3439,Moderate risk
0eccq5HZYzqA4kXR1I+MEAIhB4FUaUIubxXVNS65s6A=,1,0.2601984914467556,0.2601984914467556,0.2601984914467556,Casual user,0.0,669,Moderate risk
EclRXLh9GhqHsueOV6+bKUeXW1WRPMf3dnrZm9cOBuw=,34,0.26019860407918505,0.25166976692277915,0.26547836041410294,Engaged user,24.82,731,Moderate risk
1yd9fOVZVhdmRiBQSGNNIkt1auPjBJ1nSHWhVHLR9Fg=,120,0.2602094146716727,0.18314033984977468,0.4339454970286379,Engaged user,77.96,693,Moderate risk
TN4exI1vzy4QwjFTWpe/bZ1F698Gnfk5a+y40mmTP9E=,20,0.26021499947453697,0.2297506418262332,0.5841476736406005,Engaged user,23.81,272,Moderate risk
e3WJFaqw1bRLya72OfoDoYD2Ekub8oYOy65i/FRC1d0=,5,0.26021548539032063,0.23324612362162414,0.2669578258324948,Casual user,0.0,3,Moderate risk
y+G0kdNtxJDgiaOno5Lu8eMVdrtMuLafaQU/zFgPnoA=,34,0.2602161992162082,0.1473939881231818,0.5614634122108316,Casual user,19.02,3865,Moderate risk
ksVLqye5B+NUQX4y5tqqKqL39S2tep3DwLgulonJxAY=,213,0.26023453308087635,0.2123902402017328,0.5365009312375142,Engaged user,36.18,857,Moderate risk
3TZaybijIyaqU3P+moI/mzFWcAj6aR0p7bmxLT9iRq8=,916,0.26023967623920674,0.21072898871744472,0.3133445932699171,Casual user,1.47,2719,Moderate risk
bYIAd4VIWT16XCOgFTB5MC3K7Zl/YIeWBJ6i7PCatRU=,5,0.26024270587944665,0.23707764463701217,0.26603397119005523,,46.59,210,Moderate risk
J1yckcl6bT2E2dT8z+veuJeNhdzLhnzR/2PZyuVkX3M=,3,0.26025242478544097,0.26025242478544097,0.26025242478544097,Casual user,0.0,724,Moderate risk
NkkaFE/n8hVyYB+Ysork96B95ygbkPAKdJg6AYhQbA0=,20,0.26025878163440025,0.22343639749332084,0.3244411346552082,,46.59,456,Moderate risk
E/bhdLPxXtwJhM7EzsERjZBbXr0IA6wJtJsY+HJWBv0=,6,0.2602659640244946,0.24532317339343504,0.30764476574954747,,46.59,35,Moderate risk
jg8AK4Vy8xM+wMc0Mnw51GykvkReZGjowyizsqdGCHk=,3,0.26026731131043973,0.26026731131043973,0.26026731131043973,,46.59,99,Moderate risk
HiGuvkxRPEHwyc9PczYyOL/HUc7K521z/HHreSFB7/g=,285,0.2602742848737897,0.12986633699269556,0.38692069298980813,Casual user,22.72,1970,Moderate risk
iZqY9obp3irY4Q65MxdDyeXLkM2I5PlT3+tbHyBWWFM=,509,0.260281427733749,0.13743816278427579,0.5010076212595925,Casual user,10.71,673,Moderate risk
8ITPBYwbzS/rfJs2h8+1tnOf2e3AqJ5mmsGuyIXQND8=,48,0.26028193403267885,0.22254815218610258,0.5300243783783583,Engaged user,22.86,1052,Moderate risk
sCoZlyj8w3zTT3g9cl5O+ZOHnakJXWpA1h+DSkl8mws=,30,0.26030402012393267,0.2519448665995712,0.5027194723304148,Engaged user,86.05,1646,Moderate risk
Jcd7vlPa1ihqsBjg3KA6armkI3G3a5SJ8pwCDaTS/bs=,69,0.2603341123525588,0.20939054849878355,0.2844273762737598,Casual user,68.54,700,Moderate risk
154sJZqZLM/FBJ/rB6SxJST38mShcQGfJL31khlA0Rk=,223,0.2603431285527284,0.19759675700009213,0.33414694338293155,Casual user,66.67,3972,Moderate risk
x+SgankVu4Oy8Hr0IqsVUWpsnUlJcawPSXnrTC1KfAI=,164,0.2603619577004212,0.12681384984032382,0.5208297529677166,Engaged user,50.17,1187,Moderate risk
MAmkeH3Jbv1cebmeWpGDCqyGC+8ekvpucI6XnTOG6g8=,90,0.26036534960136215,0.19321486810502309,0.29653168660201057,Casual user,100.0,607,Moderate risk
yXtelMsUSES7/lhZdtSFNvrux0yQUIen17zMIZAr9R4=,16,0.260389529624237,0.260389529624237,0.260389529624237,Casual user,0.0,154,Moderate risk
nqmpF78qWkpdYVDlHMdJxaIee39zLsesNuzmpPhdqiI=,41,0.26039181150130114,0.09280176995006985,0.5249165759529977,Engaged user,79.53,281,Moderate risk
WWNkwcRGZhWTyB7r1707KqrFMSkj+Ebk3qAjR+crKqw=,5,0.2603939954492672,0.20255015763877857,0.33089055690135044,,46.59,3,Moderate risk
BLG25mWiLLlTezOFuhd1xc4JHksG0KEdPbN6gOQv5mw=,40,0.2604110262827037,0.2572396444860868,0.33944742941219885,Engaged user,3.65,980,Moderate risk
F4iNE1Ns4cEz8L/kwdwFpCpF7xgQPnsI2KuYWuT3xqo=,115,0.26041369741830295,0.186211504560344,0.300620089260733,Casual user,97.73,675,Moderate risk
nTBkoClqR9UQ5g1vj/RA7sqSZ4bROmEUUL2TFE1FOrk=,18,0.2604299307983176,0.19585125134698533,0.28064592862389026,Casual user,75.0,548,Moderate risk
uuTTPvqjvo4Nz4D4l3r69HEEv41s5IEIa1aCOuu4t7w=,80,0.2604545794833959,0.16034024925030765,0.6080256061775204,Engaged user,33.42,337,Moderate risk
MfSzmuFK4meQcjTod5lP9db/sVXsDiBgGmytd8d0BW8=,99,0.26047162652415373,0.26047162652415373,0.26047162652415373,Casual user,97.86,609,Moderate risk
vv/H4aELRO+OSEgzpp8cdPtzNx67q1guw5Ob3s2z5CE=,8,0.2604842995948926,0.18348971352453905,0.2714835261763717,Casual user,69.03,404,Moderate risk
Fgjc6i1B9XD5kUEPgkEM/sH25TqwIzaysnrcW5j+LXw=,63,0.2604854579058801,0.19163958025465924,0.43621896620583234,Casual user,38.6,2163,Moderate risk
TIPpqYHsUPLIdSWbN4hErPM+3Z/SpE58/2xKRY938a0=,6,0.2604930436439857,0.24831249981644873,0.2629291524094931,Casual user,50.0,3,Moderate risk
NDmJFW5wuazqOpWOVyJH4R9C+DEDQswOkWfWzbAYUr0=,8,0.2604976977864551,0.2353559659507721,0.26538412892581925,Casual user,74.29,1803,Moderate risk
M1TRGwIq6iX8raAlX2FVsWxdZLBRiPqPD0wM9qJ9fhc=,1,0.26049932291671746,0.26049932291671746,0.26049932291671746,,46.59,1771,Moderate risk
9pHTC0pjy4T82Fe7cgn+lspgGLxNBNQ351d3bUy7r6Y=,138,0.2605215385426849,0.18729984586932533,0.5133807948971686,Casual user,3.93,1895,Moderate risk
/GEVDDnAqpcR6PLuD+d8dz9FUm84PuDGeF1gN9gYmDQ=,106,0.2605487227450323,0.1404504969314882,0.29711354305408477,Casual user,87.68,1107,Moderate risk
qVoFaQR1Cf6OwLqZJciroEDX8ublTFCEgOsCdbxBWOA=,2,0.2605686509552023,0.24589303983047084,0.2752442620799338,,46.59,3,Moderate risk
c+8CprTNFP0hphXZlPDvE0ewe0so5COp0jCh7qvwF68=,325,0.26058085848102125,0.1705935840535664,0.3684126253801449,Casual user,65.75,2117,Moderate risk
u9Di+vXQ8kT+KhN+39eRwkwtBb+0yQYDmwLAO/ZNEok=,10,0.26058240998071663,0.23464209874202027,0.27787595080651417,Casual user,100.0,762,Moderate risk
BjsEMO/LfaEzy/1Ug1I9V7iZDBzeERnQSq+fiCzR6pE=,122,0.2606001610930794,0.19663151738454301,0.32870588981491344,,46.59,332,Moderate risk
o292gbIasvXoZVC0fsfA/3tBF0Mi6CXC5VVzQ7L3EGA=,176,0.26061123687517,0.1514011298817662,0.5334093442755261,Engaged user,73.11,2366,Moderate risk
roT6g6J1RMM5hGhY/Wwhz68Rom24LFhV7efOQuaWDhg=,77,0.2606229043885826,0.16707317698933388,0.3027903393167267,,46.59,500,Moderate risk
QhtoQhLukdbm6Jmg3g5/f+wjMLM7ZiZQOH0Ax+vbbjc=,258,0.26062860165764223,0.21592387642053315,0.3976199596820675,Casual user,0.0,761,Moderate risk
ScpZcvV+pddFEKPR8h7IA/JISfLr7UQKFrsubV4XVQM=,122,0.2606558437439474,0.16973530937428785,0.6311168175007696,Engaged user,19.72,1029,Moderate risk
Ap4RjOpO07nGEh+Gpo4pYv+PsUX+4ZpcYsxNpz0TLqI=,128,0.26066895500685516,0.20350653036652902,0.5331467587135225,Engaged user,18.42,1326,Moderate risk
iY1HHS06QGSgwEaH7SSQlRh6Zy8ukC+Fw8hPHPByXS4=,165,0.26068127755477627,0.20292736397051,0.521267291863071,Engaged user,58.21,490,Moderate risk
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,348,0.2606928594143652,0.1390749562493439,0.40215652307368266,Casual user,5.15,1701,Moderate risk
P9/y2ChFhsqpVP9fl0WEICNSX03WZTjq4Am7BJXPp7M=,8,0.26071169547079276,0.1872345365896241,0.28520408176451567,,46.59,7,Moderate risk
Q6NP9Jh5f0FPAcJP50ZvAQZz7s8bH1I8lULVIz+EfW4=,127,0.2607128229989628,0.2046966504646246,0.34734648391154793,Casual user,3.77,608,Moderate risk
+TsUvnpxyD/jZE/XwUxTXY4f1k5qGTeP1RgMjJfeWK8=,310,0.2607394585992228,0.14827346549570375,0.32856781599391743,Casual user,56.6,3241,Moderate risk
928MumyI318uIfJW9p48QanRh9vQIu2CcFNrHZ1eecg=,4,0.2607546430302524,0.25031035513974964,0.2900624620283871,Casual user,20.9,3,Moderate risk
P+HSvZHWiIdC7M6KIlZZl4z+GQEifKqUjBbYHZZj5+M=,22,0.26076583363601136,0.21014409238938184,0.30425986616061307,Casual user,0.0,242,Moderate risk
1J0NZv1Bbl4hQxWQztfNyLmvFHlA9hYjIqCuKvi2emQ=,8,0.2607767876178907,0.21131150006118318,0.30043538162821054,Casual user,0.0,1176,Moderate risk
RQ+lrUu/4dVnfPe8RWJAg6ABXbmVFxdabIpAeOtERJU=,310,0.260790282963442,0.1917593534372989,0.4433877489434644,Casual user,8.26,1506,Moderate risk
v6KLnwDJ1K8TxvKmeIPXLPp4Tf/8BLjkE7H6rXi3oIE=,634,0.2607905771384808,0.19067093352690204,0.5644920011367894,Engaged user,5.32,248,Moderate risk
GxQyiDtFOpeEk869K6hXnCqQ7b8wXdeUv5vsFXUIJlw=,17,0.260803455635644,0.260803455635644,0.260803455635644,,46.59,758,Moderate risk
6jv3biJXEq3HAVa6NAQS8vwBapAvW9fMdTM2Qiy6dxA=,26,0.26081056339344016,0.2232208379492649,0.29839900384226303,Casual user,95.42,2533,Moderate risk
+pYBXn3sp2rmag59zqoKpk0mBGlgWskOqJUg2TCRyNI=,7,0.2608148679127767,0.2381199765694158,0.2910747230372579,Casual user,64.71,3,Moderate risk
vAU3AKLq2GPmb4LKaHQ/0G8WOqLAt4hsMpA7qSdG8Qc=,22,0.260829581974046,0.17070283702384093,0.40211165337617677,Casual user,8.29,400,Moderate risk
956UkSNHKFm+rba5liRs6TgBLu2OJIwZhHOWaa1b0qU=,8,0.26083929812737705,0.2559896566195617,0.2947867886820845,Engaged user,37.5,1879,Moderate risk
kcKn9SWT8gsunYnHyR0pUNBwe1PtdnuO2BnTp6TRRvo=,43,0.26086445782936746,0.1663940912630744,0.45540429089309686,Engaged user,67.85,413,Moderate risk
1Z3FhwG66AoQAdXORAc7xcp7twmfv/8wR1zVCe0PJxM=,251,0.26086738569684337,0.15172496346592737,0.38354659278410425,Casual user,2.44,613,Moderate risk
P083302hxXKTn14hbVrTCxrXmmy92J/GaM1ZnNc8mMA=,133,0.260889823433786,0.0819488627688138,0.3491555744214231,Casual user,43.12,793,Moderate risk
aOZpMN6/L7jMcanVXCi17bI30WrFGoNWUYZS4xylzBM=,478,0.260940826155862,0.11954282979465655,0.4975464880373473,Casual user,22.13,2229,Moderate risk
y8UuTzo9wUgauGP0Xl4FialRDChn2DTk6p+XDcgYxWM=,278,0.26094499826920237,0.18566360848194316,0.27485747802093685,Casual user,75.9,2248,Moderate risk
SZ5NNypqaTWljFO1HiVZwkw3713+rM9x/JNdJd8/fzc=,1117,0.2609617011533748,0.14861436623437888,0.5535346438396044,Casual user,13.05,2338,Moderate risk
NadY/5fONUP+at3Iz8dQOU89SM6mxuw4yksK0HvRv2A=,1,0.2609650297605644,0.2609650297605644,0.2609650297605644,,46.59,146,Moderate risk
C+pAOT+ZVSf5ObvZw4MSnADra9Erq+53jmw5xnmFZHY=,1,0.2609650297605644,0.2609650297605644,0.2609650297605644,,46.59,146,Moderate risk
4V3hlF5k+BK1BKtZo7rOzwJ+gq2dmAN1wjzaTreagfA=,16,0.2609873620710026,0.211159562924035,0.2775966284533251,,46.59,0,Moderate risk
P+yhJJW1V43/ts7oXu8MW3PKplgX3U5XXhbfD0bllbo=,6,0.2609887500858814,0.2609887500858814,0.2609887500858814,Casual user,100.0,700,Moderate risk
vwYlvbjfPFQKzsXsewDKeqInpzMbrzRWEdUvQxdMtUc=,9,0.2609905358724458,0.23830435904655556,0.290301333518403,Casual user,0.0,219,Moderate risk
yhnhLVNbXXcAI9dS3vOBQOSJ2h6fkydD9hVpbhHwFPA=,140,0.26100504950796366,0.16310296028897056,0.2833788349903597,Casual user,60.13,1963,Moderate risk
JAhUXdbq0Ijx5f1Wx+nklZTmld/jZfwciYTyOjcmeQQ=,20,0.2610322224669085,0.19755607367297084,0.3359194119543017,Casual user,1.24,1373,Moderate risk
16pGH8W1JKJTrQSZDX3gQY57S3FiO4YJheGRiYbONsU=,1009,0.26103991020488604,0.1668791097926879,0.3390035278904584,Casual user,83.49,2081,Moderate risk
M1vkEV90NncIDPl+fKUXNhAFZPkyvQaYGSA094SsIz0=,12,0.2610471019121235,0.23357509423679537,0.29087219631204636,Casual user,100.0,317,Moderate risk
+2dukLzY+E4IVHMJPFcjBu21pcSArwiZyWG2w5rGUoI=,824,0.2610964054814184,0.14906104475426085,0.5906762844769345,Engaged user,31.51,3754,Moderate risk
EDJLJm9uL74WxsrkO+H2Net0Q+EhPWIhYYsf9nG6pUQ=,272,0.26110679763837424,0.19162407059181014,0.29254221956738585,Casual user,65.53,591,Moderate risk
WFDEhqSquRw4wm8qOiK8kSShd4d0POBxUTzGg5cRw/0=,281,0.2611088836670707,0.22779063358767318,0.4395359261684102,Casual user,3.11,620,Moderate risk
93fFAKMNUoj3G9d6eGldoKl/+qYOi6VWb8+aqfejE7w=,202,0.2611246053965912,0.24625217307918493,0.7319337014135213,Power user,71.04,3678,Moderate risk
9LsqRN1hP/Svo8QNsVVp8KYgEmgub1Pg5+baw8WuyN4=,55,0.2611352358695883,0.23375066044993872,0.5415890438235498,Engaged user,36.26,2419,Moderate risk
ouDJCKtqlRd9749zxzPB8qAMViixpkQGABD/QsOrSl4=,33,0.2611488632395006,0.17422767447227439,0.368150794970545,Casual user,34.65,310,Moderate risk
zkU5T9AVQ0LOm4wsNxWDEi7oL96Wr9YSpsl2Z8PmXV0=,140,0.2611594016052985,0.15127325819400259,0.3104601954691786,Casual user,77.78,761,Moderate risk
hszpiC+nrzIGwIqB+0BPmzVlnPKS8rgDM3Tio3nwUz0=,76,0.2611655280619537,0.16111576549591902,0.28759658029326773,,46.59,367,Moderate risk
PaT2fSmT5mq/Ne8g3zq+IgOLe5g07GnvpvZ0p+n1s10=,58,0.2611704002899923,0.2252698272413962,0.36494499017594095,Casual user,81.4,3695,Moderate risk
8LtjBccej2Ggu2E/9GP1Wlrp0ErarDKsTkQTgz0sbxE=,157,0.26117986986357167,0.1020862586882048,0.570652275292335,Engaged user,62.25,961,Moderate risk
ZpcAq/CR5FBDMxxkofNxiraPi2ZniSTBx2L7SrwXtlg=,104,0.26119479193865114,0.08599057824550455,0.32984601217505277,Casual user,93.79,2070,Moderate risk
VvgOAkWpd3qcjMlpduyr7emkigvcVXCRMgbcnXz8vgU=,34,0.26120305481903394,0.1915224108057876,0.31387603379804885,,46.59,107,Moderate risk
OMNJmN3CtTMsavn1pcAb5KBxKIKYHmiVkY2gQvNtQcM=,62,0.2612352077028222,0.18355099741144884,0.3732297612095642,,46.59,3,Moderate risk
LAKesoCq39NlUTf50r6aA3Ly91YRWfdjUCrJOG05qZA=,2,0.2612595449980104,0.2612595449980104,0.2612595449980104,Casual user,100.0,2423,Moderate risk
0eQZY/YLb+YGy3XCo6Q1PP1wQGO7wNuBI8mDGS7/NqQ=,330,0.26128613951684737,0.11700588773276217,0.5003108089592012,Casual user,26.43,4552,Moderate risk
x12pyUG5F/AB29yKTt5X8KJh9HtQCfMkAPcIe/jErWk=,463,0.26129210250980095,0.2029043480434929,0.6366934526070582,Engaged user,37.65,410,Moderate risk
WP5jT8KcQdY3eTRsRdmkcJcF+3cSMevAj5+XaARmQPk=,241,0.26129564269565003,0.1992304763302259,0.279098172159699,Casual user,92.79,1141,Moderate risk
yM81wtZZcc0OTEZa/8kMBKH+/GAdQDPjc1kXliFfpG4=,133,0.2612957314204737,0.19656782919368543,0.3164202766153999,,46.59,1744,Moderate risk
UOs1y7/raM0KwfSfqMJd6FE721pyDbAWc1IMoWlfW88=,110,0.26131885409002664,0.16185006908215763,0.4245652277846312,Engaged user,71.2,642,Moderate risk
lCUSPwdEWLDVMPKufJUmDOFfcFyET7CoYLFNkZXdpZY=,106,0.2613269928087063,0.21961253503123904,0.34661196157080765,Casual user,12.81,1934,Moderate risk
bvwXQ27d0ufKOwpZ3oSOmclssogeRFA+GoOnPZNl8B0=,118,0.2613589673574766,0.1820490831352838,0.3795101770426191,Engaged user,50.94,394,Moderate risk
NceoFljxE10t8ZJr8lEzKnSnVgJrSGeNVWMM6NR4OqM=,67,0.26137856166298223,0.22620428752347468,0.324872243894734,Casual user,83.19,3592,Moderate risk
S7DSz485ROHotCti3caD/hXH75k8Crg5e+WRekeMtIo=,13,0.2614037655089695,0.2248494253412689,0.3040504957046202,,46.59,700,Moderate risk
y7dGSsJj9ApMvo1ISnG7p9MrFEmxYyH68rGIPWWe0M4=,300,0.26141200134868503,0.17079073823338994,0.48327987197897115,Casual user,36.9,1501,Moderate risk
1t19iSxTCiI13McH+HfL7FjacWfnyuSV1ADCP9eAxbM=,1,0.2614259780534908,0.2614259780534908,0.2614259780534908,Engaged user,65.0,4731,Moderate risk
ajDkVedhiaRU/1v6tuvMOYr660CeePcqYeJJ2yv2dkM=,39,0.2614343500413144,0.25186275488438453,0.31408309872467954,Engaged user,0.0,1402,Moderate risk
WvyTlvEGejIZV4UYAliqSPXWN0xkn/MT/rqqlVqXMJQ=,85,0.2614374155910513,0.20918960269282982,0.4796733142866098,Casual user,31.17,2190,Moderate risk
lKFX87L8DviyFXRX1lrmn8/REg1NbHWQgxAZW2jdj1w=,22,0.26145897849735306,0.1955469200042234,0.48495777478164587,Engaged user,28.89,3352,Moderate risk
QK1hIj959wlqju2BecfjMuvenOjF4ZJ2s/APew6RcBU=,42,0.26146892174642394,0.18946562487615806,0.38381281025492997,Casual user,0.0,1293,Moderate risk
S95uvDPw0Cr3M7hzik7T3KHjqGYNNSNqLSLTdHZ44Yk=,477,0.26147131899227527,0.1589763776388835,0.5963476595291702,Engaged user,26.34,1064,Moderate risk
Fl4l6y//En8KJdMrYjpNEBOm0/pSTAlP3C7KhxrE5RY=,10,0.26148674943592476,0.26148674943592476,0.26148674943592476,Engaged user,12.9,21,Moderate risk
iTTNuazquh6Ykva4wuafpMVAyNVcu3lOXgsnsuVy2co=,151,0.2614983965532637,0.12864373874181026,0.5314242796796982,Engaged user,49.58,1300,Moderate risk
zPPOIN7cNPuXkBtP0ba3UkWKsrmb8ddHCDioBSIAHJw=,74,0.2615292991210425,0.21233495827330057,0.5166200375571864,Engaged user,33.02,2098,Moderate risk
NY/VJibXPMc6Q6Q7xvFNhDFK4Cgn9jiIkSPE3GmO1qE=,250,0.2615482711039508,0.09529566971282573,0.3610178638004501,Casual user,72.29,1898,Moderate risk
iN7eCrga0DKXhaD6k1PEPE/1sv8lUav6CvMqyfheN00=,751,0.26156150398849565,0.11545537475078457,0.5717302215599968,Engaged user,66.56,551,Moderate risk
PD/n8+33MI4RjZLDj5xJ6D+SxLn7c9TozHFvrlj//AA=,2,0.26158176122882226,0.26158176122882226,0.26158176122882226,Casual user,100.0,2827,Moderate risk
1bPTcXjdaEaJmStP9nzD96Kaundq/JSzpq/wY5kVxes=,15,0.2615937821787354,0.19318254532794385,0.3042036270219641,,46.59,3,Moderate risk
8ncKS6kWM+oSslEfrPcRMcHq5VVQqBcbWoQ0FHlDgPA=,684,0.26160531235574813,0.15388111994037687,0.39802684257435367,Casual user,1.25,2091,Moderate risk
IzwyWtpWIhg0MYPp34+xu8fAA14WrzQNhLb0glUArzY=,187,0.2616474910973401,0.21618985656035491,0.4072465551872037,Engaged user,85.71,2864,Moderate risk
j4cpdwZ+WrftCp/jwL5rQ0JLvrjxoY0rKROxMAQmJFI=,24,0.26167633785060507,0.1984706635449778,0.28520408176451567,,46.59,6,Moderate risk
8wRlh1MDwk55LgDJ87CbVNyLZYucMQ7PEtaRS4sDoP0=,4,0.26170043058519954,0.26170043058519954,0.26170043058519954,Casual user,86.96,670,Moderate risk
oN4ExFc8ewRglLldZKG/Ic2sGGZNfa3Frabj8WD/oF8=,109,0.26170138748991856,0.22635270308169153,0.38939457529940663,Casual user,6.25,794,Moderate risk
sCxZCcB8kPPzZScQGFGHhevre8icOSKIazJU8/jlrs0=,105,0.26174989684438976,0.12385102310031779,0.40168017920256127,Casual user,8.68,1377,Moderate risk
dCrPeZT773hfLL+UuWlhxBkujYtx2BSJZo3trQLftvI=,98,0.2617900283256428,0.20901456271431054,0.28769373172159407,Casual user,69.28,1507,Moderate risk
UlFlfWdmZTHpvnyjAG/hKp5bFBsXewyMZ73RwqkRSQ8=,405,0.2617945399917872,0.2357200358028322,0.33856521763510183,Engaged user,1.86,190,Moderate risk
9EssdYdT4OkOnxKwRaeA0b0TNP7gGl85FM0VbpNlzRs=,32,0.261795409569923,0.2306532592349806,0.2822910591251961,Casual user,70.75,2131,Moderate risk
zg6IuQoDS0uWw3wgsUJ2GNgwcKytuV+Mi6AalN2p8ks=,30,0.26181728127307397,0.20140921900043215,0.3042036270219641,,46.59,3,Moderate risk
nzE2b2mZsrb+NmvA6jvuPkYkR2M2O3SBTFhxmGG1j0k=,65,0.2618209428948065,0.2161088241527016,0.5529624308396897,Engaged user,72.34,2062,Moderate risk
PbBQynmMQOCY5UXonnsTiHCznztezP/9ZljoUejwfIQ=,12,0.26182285518708404,0.22890713395115525,0.27279476226572696,Engaged user,83.25,913,Moderate risk
IekxZaQqudpjsLueZeFO0472kpc9p2BqnH+WWBcR2vg=,10,0.26188454450315213,0.19468462213895413,0.26935120254361855,Casual user,100.0,3,Moderate risk
HTwO9y74wfAEhJWsgVuHbnqLG8xLazJGBqgi1eDaeE4=,4,0.2618931173406391,0.22087443369492576,0.27727909819942703,,46.59,80,Moderate risk
hrumD3fNLsCNxJD8RYTepyoB70ffdbVAk9t+A7vIU5Y=,34,0.26190351082225194,0.14541571001972206,0.3732297612095642,,46.59,3,Moderate risk
sK6kBdF5+MCkokix6fgLTFKin0DIU3etqUQu76eV9fM=,342,0.26193436973159984,0.12334144230981342,0.42814962457503236,Casual user,22.02,1839,Moderate risk
81Mz1lXjVLAZ3/z0sszhpaLM9TDZtO7y3+taC6Ll0Pc=,101,0.26194181395380384,0.12336032063426167,0.4739142011890175,Engaged user,67.95,2334,Moderate risk
Wb0548rAyPizqNtMyrezVJy//rz8KNdB3I1LHS+Zo0o=,2,0.26194958835403676,0.26194958835403676,0.26194958835403676,Casual user,100.0,198,Moderate risk
ieXhS9opKHNi6LTQlvhDdSM1muDquX+UCnW1hiGxCSE=,7,0.2619568943845538,0.24795751097794846,0.28312919994683616,Casual user,94.51,2513,Moderate risk
qqTY4U4bFNds043tGhHvJUj9itGcyuP6fo/QiIo2YOA=,960,0.26196200140077053,0.18876180448288604,0.6747770588167983,Engaged user,31.69,1163,Moderate risk
nN0GKLUCmCdXS6YM/nR8at45O6irdGd4IcIXlV5+xH0=,180,0.26196913965906576,0.20958700492549578,0.4999713908629169,Casual user,27.39,729,Moderate risk
p6aGlX5cQbcMfEJDnlDBhOSA0+zw4wxHUe0LxEndS6s=,74,0.26197440141811934,0.21660883863614352,0.34890606680234565,Casual user,3.23,937,Moderate risk
voSIZc/bR0xqH1w3ishpdJW+8c4TxmbYdyz3AdllG5s=,67,0.2620039163754613,0.2354388985732271,0.33366051613375447,Casual user,97.61,3746,Moderate risk
o9YNg0ox4xTpFEtBrmBtFX4GeMyx6NZAopj6mhWOod8=,185,0.2620083258434088,0.16396177509675153,0.2801148778648672,,46.59,2383,Moderate risk
inL3qryNOYpdDNBGqGIWge1kB50PGPu76TpPiFKmutc=,331,0.26205209598905127,0.12199276664443633,0.5072930467834521,Casual user,16.72,1763,Moderate risk
ve1Ry4kc+GzfQvcSxRow+KKK6km/BL1lhTeHNY23WrM=,357,0.2620599551468827,0.11513642427221274,0.40831100751110067,Casual user,26.67,3381,Moderate risk
kgUPgctmB86ckIJhzfPeLeVfgjmgTlY+D8JA2sRNIOE=,33,0.26208124907277475,0.2530952197151024,0.2788776298828994,Engaged user,5.33,198,Moderate risk
j/wlXRB5aUv/8ZLrfd5pyeM27qf9axUNgDX88wB56S4=,1,0.26208379447522634,0.26208379447522634,0.26208379447522634,,46.59,330,Moderate risk
DHvoFrbCQDsaf3m2udr/5BWGgc5F6FulYwUpGwpxXOA=,14,0.2620857776003959,0.19876955769038035,0.3014675424980301,Casual user,0.0,432,Moderate risk
XQ8Y+ccG/PBT7/PlsQReWZOUn6/Gu3HQkJxDDT+Nfl4=,53,0.26208863342931055,0.19955266126873183,0.37425387103890567,Casual user,26.49,425,Moderate risk
GVxNygAvmUUTFX8lWn0VBOtt/PSrrloamK4pEk3L7+o=,113,0.2621281328754316,0.19823894028262337,0.2813119878700129,Casual user,95.35,862,Moderate risk
+I+DbQ2c8Sd/INam8S9+XXWoUA1lzxsLsckgzf21HoI=,90,0.2621322332531904,0.1688017986616976,0.3631003372737833,,46.59,211,Moderate risk
vWW983k9falQEiR+VpyE20KtV+NmZmOgpiejMVihT2U=,257,0.2621503310485827,0.1914232077448995,0.33570976682492415,Casual user,100.0,709,Moderate risk
h2pvQuj/Ly/stn9KnrWUV2ADmJzCoJkQj/ycxd0IIyg=,425,0.2621782756594699,0.24393617348365368,0.2853613747492704,Casual user,96.5,670,Moderate risk
x3Q3vdAdhbaIn2eg5GsQb2Ca6uEPMu8oe7aDehO64Pk=,16,0.2622329593131356,0.22261888846628916,0.3092392212222468,Engaged user,100.0,210,Moderate risk
